file,line,keyword,context
./docs/archive/2025-10-audit/2025-10-07/AUDIT_PROGRESS_REVIEW.md,204,OTHER,"| ""2.8s cycle times"" | FINAL_REPORT.md | ""Cotton detection subsystem specific performance **TBD**"" |"
./docs/archive/2025-10-audit/2025-10-07/AUDIT_PROGRESS_REVIEW.md,251,TODO,"- TODO tracking"
./docs/archive/2025-10-audit/2025-10-07/PROJECT_STATUS_REALITY_CHECK_CORRECTED.md,10,CRITICAL,"## ⚠️ CRITICAL USER CORRECTIONS (Oct 7, 2025)"
./docs/archive/2025-10-audit/2025-10-07/PROJECT_STATUS_REALITY_CHECK_CORRECTED.md,30,TODO,"- **Code Reality:** 7 TODO stubs exist (as documented in Step 9)"
./docs/archive/2025-10-audit/2025-10-07/PROJECT_STATUS_REALITY_CHECK_CORRECTED.md,110,CRITICAL,"2. ⚠️ **CRITICAL:** Decide unified architecture (C++ vs Python vs hybrid)"
./docs/archive/2025-10-audit/2025-10-07/PROJECT_STATUS_REALITY_CHECK_CORRECTED.md,111,CRITICAL,"3. ⚠️ **CRITICAL:** Merge dual implementations"
./docs/archive/2025-10-audit/2025-10-07/PROJECT_STATUS_REALITY_CHECK_CORRECTED.md,145,TODO,"   - Previous assessment: 7 TODO stubs exist (lines 151-255)"
./docs/archive/2025-10-audit/2025-10-07/PROJECT_STATUS_REALITY_CHECK_CORRECTED.md,148,CRITICAL,"   - **Priority:** **CRITICAL** - Don't assume, verify code reality"
./docs/archive/2025-10-audit/2025-10-07/PROJECT_STATUS_REALITY_CHECK_CORRECTED.md,200,TODO,"   - Check if safety_monitor.cpp TODOs are actually complete"
./docs/archive/2025-10-audit/2025-10-07/PROJECT_STATUS_REALITY_CHECK_CORRECTED.md,260,CRITICAL,"## CRITICAL WARNINGS FOR EXECUTION"
./docs/archive/2025-10-audit/2025-10-07/PROJECT_STATUS_REALITY_CHECK_CORRECTED.md,345,CRITICAL,"1. **Architecture consolidation** (C++/Python merge) - CRITICAL"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,2,CRITICAL,"src/vehicle_control/utils/configuration_manager.py:394:                        allowed_values=['DEBUG', 'INFO', 'WARNING', 'ERROR', 'CRITICAL'],"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,3,CRITICAL,"src/vehicle_control/utils/logging_utils.py:67:        log_level: Logging level (DEBUG, INFO, WARNING, ERROR, CRITICAL)
"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,9,TODO,"src/pattern_finder/src/aruco_finder.cpp:271:	  // TODO(developer) : Change to CMakelist with related to a run_directory"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,14,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:1171:    // TODO(developer) : Handling of Failure conditions from Camera to be handled"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,23,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:1233: //              Read-write-loop . TODO need to rewind this change after finding the bug related to DEADLOCK thread"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,25,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:1258:        // TODO(developer): Uncomment when ODrive package is fully migrated to ROS2"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,26,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:1449:    // TODO: Replace global variables with proper class structure"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,27,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:1729:    // TODO(developer): Implement proper pose configuration loading"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,28,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:2316:      // TODO(developer) : add this code and remove code below CheckForShutDownSwitchAndShutDownSystem"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,29,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:2338:          // TODO(developer) odrive_hw_controller.ShutDown();"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,32,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:2377:    // TODO(developer) The Odrive Homing Position is Independent of main program"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,33,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:2379:    // TODO(developer): Put a check  whether the services are available"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,38,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:2409:                if(!callIdleService(3, reason))  // TODO(developer):Joint2_Idle_Removing_To_Stop_Moving"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,40,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:2423:    // TODO(developer) convert hard coded nos to Joint5ID .."
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,42,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:2438:        // TODO(developer) convert hard coded nos to Joint3ID .."
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,43,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:2448:        // TODO(developer) convert hard coded nos to Joint4ID .."
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,44,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:2503:            // TODO(developer) : add this code and remove code below CheckForShutDownSwitchAndShutDownSystem"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,45,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:2529:          // TODO(developer) odrive_hw_controller.ShutDown();"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,46,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:2533:// TODO(developer):Add code to shutdown odrive Before shutdown the system"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,47,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:2634:// TODO(developer):Cleanup System Call"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,48,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:2665:                        // joint_move_4->move_joint(joint4_homing_position, WAIT);  // TODO(developer) move it to joint4_homing_position"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,49,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:2684:                            }  // TODO(developer):Joint2_Idle_Removing_To_Stop_Moving*/"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,50,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:2700:            // joint_move_5->move_joint(joint5_homing_position, WAIT);   // Move joint5 fully back TODO change 0.001 to joint_zero_poses[joint3_cnt]"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,51,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:2701:            joint_move_5->move_joint(joint5_pose, WAIT);   // Move joint5 fully back TODO change 0.001 to joint_zero_poses[joint3_cnt]"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,52,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:2702:            // TODO(developer) : remove the following Sleep. Currently it may create violent motion of the arm."
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,53,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:2798:                    // TODO(developer) Add CameraFailure Mode code"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,54,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:2819:                    // TODO(developer) : Convert listener_camera_base to listener_link5_base"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,55,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:2848:                    // TODO(developer)  change all PRAGATI to simple strings"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,56,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:2971:                // TODO(developer) check whether the motor is still on or not"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,57,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:2988:                // joint_move_5->move_joint(joint5_homing_position, WAIT);   // Move joint5 fully back TODO change 0.001 to joint_zero_poses[joint3_cnt]"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,58,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:3055:                    // joint_move_5->move_joint(joint5_homing_position, WAIT);   // Move joint5 fully back TODO change 0.001 to joint_zero_poses[joint3_cnt]"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,59,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:3081:                    // TODO(developer) : use tf transformed coordinates to convert XYZ in FLU (REP103) to R, Theta, PHI  currently we are using xyz_to_polar which is a patch"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,60,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:3082:                    // TODO(developer) use tf::Pose::getRollPitchYaw(pose,roll,pitch,yaw); instead of xyz_to_polar function"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,61,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:3084:                    // TODO(developer):xyztopolar uses RDF now, so while calling xyz_to_polar pass x , y ,z of (FLU ) to z, x, y (of RDF) [We are passing without the Sine Conversion,Have to Validate]"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,62,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:3103:                    // TODO(developer):MR HACK FOR rLink5,rLink5 is aslways positvie even if point x is negative  so we are converting all coordinate from origin of link5"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,63,HACK,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:3104:                    // CURRENT HACK using it_local5->point.x using as rLink5"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,64,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:3105:                    // TODO(developer):We have to all the tf wrt origin of the frames,We have to change to Link5 now(already doing it for Link3 and Link5)"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,65,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:3119:                     // TODO(developer):by MR To Verify Mirror in Y"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,66,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:3132:                            // joint_move_5->move_joint(joint5_homing_position, WAIT);   // Move joint5 fully back TODO change 0.001 to joint_zero_poses[joint3_cnt]"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,67,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:3183:// TODO(developer):MR we changed the published data of link5 to Min length so no need to subtract ,wherever the cotton is we can directly feed the data(Z Value of Camera)"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,68,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:3241:                            // joint_move_5->move_joint(joint5_homing_position, WAIT);   // Move joint5 fully back TODO change 0.001 to joint_zero_poses[joint3_cnt]"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,69,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:3242:                            joint_move_5->move_joint(joint5_pose, WAIT);   // Move joint5 fully back TODO change 0.001 to joint_zero_poses[joint3_cnt]"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,70,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:3282:                            // TODO(developer) check whether the motor is still on or not"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,71,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:3301:                            // TODO(developer) check whether the motor is still on or not"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,72,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:3306:                            // drop_cotton_sub.command(static_cast<int>(joint5_delay > 0 ? 1 : 0));  // TODO: Implement proper ROS2 GPIO control"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,73,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:3349:                        // TODO(developer): Trigger emergency shutdown sequence"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,74,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:3361:                    // Move joint5 fully back TODO change 0.001 to joint_zero_poses[joint3_cnt]"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,75,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:3387:                    // joint_move_5->move_joint(joint5_homing_position, WAIT);   // Move joint5 fully back TODO change 0.001 to joint_zero_poses[joint3_cnt]"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,76,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:3388:                    joint_move_5->move_joint(joint5_pose, WAIT);   // Move joint5 fully back TODO change 0.001 to joint_zero_poses[joint3_cnt]"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,77,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:3406:                    // std::this_thread::sleep_for(std::chrono::milliseconds((int)(6 * 1000)));  // TODO(developer):Change this dealy to Cotton Transport Variable"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,78,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:3418:        joint_move_5->move_joint(joint5_homing_position, WAIT);  // TODO(developer) This homing Position is different from Initialisation homing position but both can be same"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,79,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:3422:        joint_move_4->move_joint(joint4_homing_position, WAIT);  // TODO(developer) move it to joint4_homing_position"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,80,TODO,"src/yanthra_move/archive/yanthra_move_legacy_main.cpp:3454:                }  // TODO(developer):Joint2_Idle_Removing_To_Stop_Moving"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,83,TODO,"src/yanthra_move/archive/legacy/yanthra_move.cpp:1290:    // TODO(developer) : Handling of Failure conditions from Camera to be handled"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,92,TODO,"src/yanthra_move/archive/legacy/yanthra_move.cpp:1352: //              Read-write-loop . TODO need to rewind this change after finding the bug related to DEADLOCK thread"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,94,TODO,"src/yanthra_move/archive/legacy/yanthra_move.cpp:1377:        // TODO(developer): Uncomment when ODrive package is fully migrated to ROS2"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,95,TODO,"src/yanthra_move/archive/legacy/yanthra_move.cpp:1486:    // TODO: Replace global variables with proper class structure"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,96,TODO,"src/yanthra_move/archive/legacy/yanthra_move.cpp:1766:    // TODO(developer): Implement proper pose configuration loading"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,97,TODO,"src/yanthra_move/archive/legacy/yanthra_move.cpp:2353:      // TODO(developer) : add this code and remove code below CheckForShutDownSwitchAndShutDownSystem"
./docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt,98,TODO,"src/yanthra_move/archive/legacy/yanthra_move.cpp:2375:          // TODO(developer) odrive_hw_controller.ShutDown();"
./docs/archive/2025-10-generated/COMPLETE_TESTING_SUMMARY.md,134,CRITICAL,"**Status:** ✅ **PASS** - **CRITICAL SUCCESS**"
./docs/archive/2025-10-generated/COMPLETE_TESTING_SUMMARY.md,323,CRITICAL,"    print(""CRITICAL: Shutting down!"")"
./docs/archive/2025-10-generated/COMPLETE_TESTING_SUMMARY.md,447,OTHER,"XXXX   0.5%   ros2 launch cotton_detection_ros2"
./docs/archive/2025-10-generated/COMPLETE_TESTING_SUMMARY.md,448,OTHER,"XXXX   1.2%   cotton_detect_ros2_wrapper.py"
./docs/archive/2025-10-generated/COMPLETE_TESTING_SUMMARY.md,449,OTHER,"XXXX  12.6%   CottonDetect.py (with camera)"
./docs/archive/2025-10-generated/COMPLETE_TESTING_SUMMARY.md,559,TODO,"4. ⚠️ **TODO:** Add thermal management (heatsink/fan)"
./docs/archive/2025-10-generated/COMPLETE_TESTING_SUMMARY.md,560,TODO,"5. ⚠️ **TODO:** Implement thermal shutdown at 85°C"
./docs/archive/2025-10-generated/COMPLETE_TESTING_SUMMARY.md,563,TODO,"1. ⚠️ **TODO:** Extended stability test (24 hours)"
./docs/archive/2025-10-generated/COMPLETE_TESTING_SUMMARY.md,564,TODO,"2. ⚠️ **TODO:** Test in outdoor conditions"
./docs/archive/2025-10-generated/COMPLETE_TESTING_SUMMARY.md,565,TODO,"3. ⚠️ **TODO:** Validate with different cotton types"
./docs/archive/2025-10-generated/COMPLETE_TESTING_SUMMARY.md,566,TODO,"4. ⚠️ **TODO:** Create startup service (auto-launch on boot)"
./docs/archive/2025-10-generated/code_completion_checklist.md,5,TODO,"**Purpose:** Track missing features, TODOs, and completion priorities"
./docs/archive/2025-10-generated/code_completion_checklist.md,11,CRITICAL,"- 🔴 **CRITICAL** - Blocks hardware testing or causes crashes"
./docs/archive/2025-10-generated/code_completion_checklist.md,21,CRITICAL,"- **Priority:** 🔴 CRITICAL → **FIXED** ✅"
./docs/archive/2025-10-generated/code_completion_checklist.md,38,TODO,"t_base_to_camera.transform.translation.x = 0.0  # TODO: Get from calibration"
./docs/archive/2025-10-generated/code_completion_checklist.md,59,TODO,"# TODO: Implement restart logic if needed"
./docs/archive/2025-10-generated/code_completion_checklist.md,68,OTHER,"- **Owner:** TBD"
./docs/archive/2025-10-generated/code_completion_checklist.md,73,TODO,"## Code TODOs by Category"
./docs/archive/2025-10-generated/code_completion_checklist.md,144,TODO,"## Testing TODOs"
./docs/archive/2025-10-generated/code_completion_checklist.md,155,OTHER,"- **Owner:** TBD"
./docs/archive/2025-10-generated/code_completion_checklist.md,165,OTHER,"- **Owner:** TBD"
./docs/archive/2025-10-generated/code_completion_checklist.md,168,CRITICAL,"- **Priority:** 🔴 CRITICAL (when hardware arrives)"
./docs/archive/2025-10-generated/code_completion_checklist.md,185,TODO,"## Documentation TODOs"
./docs/archive/2025-10-generated/code_completion_checklist.md,252,TODO,"| Static transforms | ⚠️ Placeholders | ⏳ Pending | ✅ Yes | **TODO: Real values** |"
./docs/archive/2025-10-generated/code_completion_checklist.md,342,TODO,"- [ ] Check for new TODOs added since last session"
./docs/archive/2025-10-generated/code_completion_checklist.md,356,TODO,"- [ ] Review and close stale TODOs"
./docs/archive/2025-10-generated/HARDWARE_TEST_RESULTS.md,110,CRITICAL,"- ✅ **CRITICAL SUCCESS** - The service DID NOT CRASH!"
"docs/_generated/master_status.md (Historical snapshot)",95,INFO,"(Historical 2025-10-07) Calibration service handler flagged missing; resolved and hardware-verified per 2025-10-13 reconciliation."
"docs/_generated/master_status.md (Historical snapshot)",141,TODO,"Historical reminder: implement restart logic if needed — still tracked in restoration Steps 6 & 9."
"docs/_generated/master_status.md (Historical snapshot)",669,TODO,"Placeholder transform values require calibration import; pending publication of calibration matrix."
./docs/archive/2025-10-reports/STATUS_RECONCILIATION.md,68,CRITICAL,"- **CRITICAL ERROR:** Claimed ""hardware NOT available"" "
